sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
2442,31,3,1,36,,3,2.51,7.529999999999999,0.0,7.53,Card
2443,31,2,3,2,,2,2.93,5.86,0.0,5.86,Card
2449,31,4,1,26,,2,2.42,4.84,0.0,4.84,Card
2450,31,4,10,18,,1,451.6,451.6,0.0,451.6,Card
2452,31,1,10,17,,1,444.14,444.14,0.0,444.14,Card
2453,31,2,8,10,,2,7.49,14.98,0.0,14.98,Card
2455,31,3,2,19,,4,3.13,12.52,0.0,12.52,Card
2456,31,2,3,6,,1,3.09,3.09,0.0,3.09,Card
2461,31,2,4,13,,2,5.35,10.7,0.0,10.7,Card
2462,31,5,3,21,,1,2.98,2.98,0.0,2.98,Card
2463,31,1,6,11,,1,181.07,181.07,0.0,181.07,Card
2466,31,2,5,34,,1,297.13,297.13,0.0,297.13,Card
2467,31,3,9,25,,3,8.82,26.46,0.0,26.46,Card
2469,31,1,10,1,,1,456.88,456.88,0.0,456.88,Card
2471,31,5,3,36,,2,3.02,6.04,0.0,6.04,Card
2472,31,4,2,27,,1,3.22,3.22,0.0,3.22,Card
2473,31,1,9,5,,1,9.19,9.19,0.0,9.19,Card
2474,31,2,2,39,,1,3.24,3.24,0.0,3.24,Card
2475,31,1,6,11,,1,176.82,176.82,0.0,176.82,Card
2477,31,2,9,23,,2,9.25,18.5,0.0,18.5,Card
2478,31,5,8,23,,2,7.74,15.48,0.0,15.48,Card
2479,31,3,10,3,,1,445.14,445.14,0.0,445.14,Card
2480,31,5,7,17,,2,25.01,50.02,0.0,50.02,Card
2481,31,3,9,29,,6,8.77,52.62,0.0,52.62,Card
2482,31,3,10,22,,1,456.7,456.7,0.0,456.7,Card
2485,31,3,6,29,,1,176.1,176.1,0.0,176.1,Card
2487,31,4,9,14,,5,9.09,45.45,0.0,45.45,Card
2488,31,4,8,37,,3,7.53,22.59,0.0,22.59,Card
2489,31,1,10,31,,1,429.51,429.51,0.0,429.51,Card
2491,31,4,4,31,,3,5.48,16.44,0.0,16.44,Card
2493,31,2,1,34,,1,2.41,2.41,0.0,2.41,Card
2496,31,2,1,40,,2,2.49,4.98,0.0,4.98,Card
2498,31,4,8,19,,1,7.41,7.41,0.0,7.41,Card
2502,31,1,6,6,,1,175.67,175.67,0.0,175.67,Card
2503,31,4,10,36,,1,454.97,454.97,0.0,454.97,Card
2504,31,1,10,27,,1,456.57,456.57,0.0,456.57,Card
2506,31,4,8,33,,4,7.56,30.24,0.0,30.24,Card
2508,31,4,5,12,,1,288.18,288.18,0.0,288.18,Card
2509,31,2,8,18,,2,7.41,14.82,0.0,14.82,Card
2510,31,3,5,28,,1,299.83,299.83,0.0,299.83,Card
2511,31,4,10,24,,1,454.83,454.83,0.0,454.83,Card
2514,31,5,4,7,,5,5.58,27.9,0.0,27.9,Card
2515,31,3,2,4,,3,3.19,9.57,0.0,9.57,Card
2516,31,3,4,7,,2,5.61,11.22,0.0,11.22,Card
2517,31,5,9,8,,1,8.81,8.81,0.0,8.81,Card
2518,31,5,9,3,,2,9.06,18.12,0.0,18.12,Card
2520,31,5,10,4,,1,441.76,441.76,0.0,441.76,Card
2524,31,5,6,34,,1,175.94,175.94,0.0,175.94,Card
2525,31,1,4,8,,2,5.63,11.26,0.0,11.26,Card
2526,31,5,3,37,,1,3.03,3.03,0.0,3.03,Card
2527,31,3,10,32,,1,458.69,458.69,0.0,458.69,Card
2528,31,1,9,17,,3,9.11,27.33,0.0,27.33,Card
2529,31,5,8,24,,3,7.58,22.74,0.0,22.74,Card
2531,31,3,10,13,,1,441.9,441.9,0.0,441.9,Card
2535,31,4,1,1,,2,2.56,5.12,0.0,5.12,Card
2537,31,3,4,2,,6,5.4,32.400000000000006,0.0,32.4,Card
2539,31,5,10,34,,1,450.31,450.31,0.0,450.31,Card
2541,31,4,10,11,,1,449.11,449.11,0.0,449.11,Card
2542,31,4,6,38,,1,182.37,182.37,0.0,182.37,Card
2543,31,4,8,40,,2,7.43,14.86,0.0,14.86,Card
2545,31,3,5,21,,1,293.35,293.35,0.0,293.35,Card
2547,31,3,3,30,,4,2.95,11.8,0.0,11.8,Card
2552,31,1,4,36,,5,5.37,26.85,0.0,26.85,Card
2554,31,4,10,8,,1,444.33,444.33,0.0,444.33,Card
2556,31,5,1,39,,2,2.54,5.08,0.0,5.08,Card
2559,31,5,8,39,,4,7.49,29.96,0.0,29.96,Card
2560,32,2,4,34,,2,5.29,10.58,0.0,10.58,Card
2561,32,4,5,12,,1,294.53,294.53,0.0,294.53,Card
2562,32,4,4,7,,2,5.56,11.12,0.0,11.12,Card
2563,32,2,8,21,,3,7.03,21.09,0.0,21.09,Card
2564,32,1,7,11,,1,24.93,24.93,0.0,24.93,Card
2565,32,5,9,36,,2,9.28,18.56,0.0,18.56,Card
2567,32,2,10,38,,1,456.87,456.87,0.0,456.87,Card
2568,32,5,9,36,,5,9.17,45.85,0.0,45.85,Card
2570,32,5,10,29,,1,449.21,449.21,0.0,449.21,Card
2571,32,5,8,28,,1,7.32,7.32,0.0,7.32,Card
2572,32,3,10,20,,1,446.23,446.23,0.0,446.23,Card
2576,32,3,9,22,,3,8.83,26.49,0.0,26.49,Card
2579,32,5,2,14,,6,3.18,19.08,0.0,19.08,Card
2582,32,5,8,3,,3,7.3,21.9,0.0,21.9,Card
2585,32,5,8,17,,5,7.65,38.25,0.0,38.25,Card
2586,32,5,10,39,,1,441.44,441.44,0.0,441.44,Card
2588,32,4,10,16,,1,447.0,447.0,0.0,447.0,Card
2589,32,4,9,17,,1,8.8,8.8,0.0,8.8,Card
2590,32,5,10,32,,1,448.23,448.23,0.0,448.23,Card
2592,32,3,10,2,,1,457.3,457.3,0.0,457.3,Card
2593,32,5,3,4,,3,3.0,9.0,0.0,9.0,Card
2594,32,1,3,4,,6,2.98,17.88,0.0,17.88,Card
2595,32,3,9,21,,2,9.09,18.18,0.0,18.18,Card
2596,32,3,10,23,,1,447.83,447.83,0.0,447.83,Card
2597,32,1,1,13,,4,2.48,9.92,0.0,9.92,Card
2598,32,3,1,19,,2,2.43,4.86,0.0,4.86,Card
2599,32,4,5,2,,1,301.71,301.71,0.0,301.71,Card
2600,32,4,9,17,,1,8.87,8.87,0.0,8.87,Card
2603,32,2,3,22,,1,2.97,2.97,0.0,2.97,Card
2604,32,1,4,36,,4,5.28,21.12,0.0,21.12,Card
2606,32,4,10,38,,1,446.45,446.45,0.0,446.45,Card
2608,32,2,1,27,,2,2.56,5.12,0.0,5.12,Card
2611,32,1,6,28,,1,181.9,181.9,0.0,181.9,Card
2612,32,4,8,23,,1,7.49,7.49,0.0,7.49,Card
2614,32,5,8,11,,3,7.49,22.47,0.0,22.47,Card
2615,32,3,10,20,,1,451.1,451.1,0.0,451.1,Card
2617,32,4,4,2,,4,5.39,21.56,0.0,21.56,Card
2618,32,2,1,37,,2,2.48,4.96,0.0,4.96,Card
2621,32,2,8,14,,1,7.43,7.43,0.0,7.43,Card
2623,32,2,10,4,,1,440.42,440.42,0.0,440.42,Card
2625,32,5,5,4,,1,294.49,294.49,0.0,294.49,Card
2626,32,2,9,19,,1,9.23,9.23,0.0,9.23,Card
2627,32,5,10,12,,1,434.29,434.29,0.0,434.29,Card
2628,32,5,1,30,,4,2.41,9.64,0.0,9.64,Card
2629,32,3,1,31,,2,2.49,4.98,0.0,4.98,Card
2630,32,4,5,35,,1,300.15,300.15,0.0,300.15,Card
2631,32,2,8,27,,4,7.62,30.48,0.0,30.48,Card
2632,32,3,3,26,,4,3.07,12.28,0.0,12.28,Card
2635,32,5,1,12,,2,2.55,5.1,0.0,5.1,Card
2636,32,5,6,31,,1,177.8,177.8,0.0,177.8,Card
2637,32,4,2,14,,5,3.14,15.7,0.0,15.7,Card
2640,32,4,2,33,,4,3.2,12.8,0.0,12.8,Card
2641,32,2,2,23,,2,3.17,6.34,0.0,6.34,Card
2642,32,1,6,17,,1,178.05,178.05,0.0,178.05,Card
2645,32,5,7,13,,3,25.14,75.42,0.0,75.42,Card
2646,32,3,9,19,,4,9.22,36.88,0.0,36.88,Card
2648,32,3,10,39,,1,452.83,452.83,0.0,452.83,Card
2649,32,4,10,30,,1,452.31,452.31,0.0,452.31,Card
2651,32,1,2,25,,4,2.96,11.84,0.0,11.84,Card
2658,32,3,10,22,,1,460.07,460.07,0.0,460.07,Card
2659,32,5,10,16,,1,456.22,456.22,0.0,456.22,Card
2662,32,2,2,27,,2,3.24,6.48,0.0,6.48,Card
2663,32,2,3,14,,4,2.88,11.52,0.0,11.52,Card
2664,32,3,2,40,,2,3.22,6.44,0.0,6.44,Card
2666,32,4,5,29,,1,299.97,299.97,0.0,299.97,Card
2668,32,4,10,7,,1,446.74,446.74,0.0,446.74,Card
2669,32,5,5,1,,1,310.78,310.78,0.0,310.78,Card
2670,32,5,8,34,,2,7.29,14.58,0.0,14.58,Card
2673,32,1,9,37,,1,8.97,8.97,0.0,8.97,Card
2676,32,4,10,17,,1,457.23,457.23,0.0,457.23,Card
2678,32,2,5,7,,1,301.7,301.7,0.0,301.7,Card
2680,32,4,8,29,,1,7.65,7.65,0.0,7.65,Card
2682,32,3,1,39,,3,2.47,7.41,0.0,7.41,Card
2683,32,3,3,7,,2,3.03,6.06,0.0,6.06,Card
2685,33,3,3,2,,2,3.06,6.12,0.0,6.12,Card
2686,33,1,10,13,,1,430.91,430.91,0.0,430.91,Card
2687,33,2,4,26,,3,5.46,16.38,0.0,16.38,Card
2688,33,1,8,1,,1,7.63,7.63,0.0,7.63,Card
2689,33,1,7,25,,1,25.35,25.35,0.0,25.35,Card
2690,33,3,8,32,,1,7.43,7.43,0.0,7.43,Card
2691,33,5,2,28,,3,3.2,9.6,0.0,9.6,Card
2692,33,5,10,14,,1,456.47,456.47,0.0,456.47,Card
2693,33,3,10,11,,1,466.82,466.82,0.0,466.82,Card
2695,33,2,9,40,,1,8.84,8.84,0.0,8.84,Card
2698,33,4,4,16,,3,5.58,16.740000000000002,0.0,16.74,Card
2699,33,4,6,3,,1,177.11,177.11,0.0,177.11,Card
2701,33,3,1,4,,4,2.45,9.8,0.0,9.8,Card
2702,33,2,10,5,,1,459.92,459.92,0.0,459.92,Card
2704,33,5,7,4,,3,24.94,74.82000000000001,0.0,74.82,Card
2706,33,3,3,16,,4,2.97,11.88,0.0,11.88,Card
2709,33,3,2,29,,3,3.24,9.72,0.0,9.72,Card
2710,33,4,9,8,,2,8.98,17.96,0.0,17.96,Card
2711,33,4,4,5,,3,5.21,15.63,0.0,15.63,Card
2712,33,2,2,33,,2,3.2,6.4,0.0,6.4,Card
2713,33,2,7,19,,4,24.69,98.76,0.0,98.76,Card
2715,33,4,5,29,,1,308.94,308.94,0.0,308.94,Card
2717,33,5,8,38,,1,7.47,7.47,0.0,7.47,Card
2718,33,4,2,1,,2,3.17,6.34,0.0,6.34,Card
2722,33,4,8,5,,1,7.43,7.43,0.0,7.43,Card
2723,33,5,5,36,,1,288.49,288.49,0.0,288.49,Card
2725,33,3,1,14,,3,2.51,7.529999999999999,0.0,7.53,Card
2726,33,5,7,28,,2,24.24,48.48,0.0,48.48,Card
2727,33,4,6,8,,1,174.03,174.03,0.0,174.03,Card
2728,33,5,10,17,,1,438.69,438.69,0.0,438.69,Card
2733,33,4,8,16,,1,7.53,7.53,0.0,7.53,Card
2735,33,3,9,5,,2,9.44,18.88,0.0,18.88,Card
2737,33,4,10,24,,1,452.23,452.23,0.0,452.23,Card
2738,33,3,10,6,,1,432.66,432.66,0.0,432.66,Card
2740,33,3,3,11,,1,2.98,2.98,0.0,2.98,Card
2742,33,5,8,19,,3,7.54,22.62,0.0,22.62,Card
2744,33,4,3,13,,3,3.0,9.0,0.0,9.0,Card
2749,34,4,2,10,,1,3.16,3.16,0.0,3.16,Card
2751,34,2,7,11,,1,24.3,24.3,0.0,24.3,Card
2753,34,3,9,26,,3,9.46,28.380000000000003,0.0,28.38,Card
2754,34,3,4,3,,1,5.58,5.58,0.0,5.58,Card
2755,34,5,2,39,,1,3.3,3.3,0.0,3.3,Card
2757,34,4,2,19,,2,3.18,6.36,0.0,6.36,Card
2759,34,2,3,4,,4,3.03,12.12,0.0,12.12,Card
2764,34,3,9,33,,1,9.01,9.01,0.0,9.01,Card
2765,34,5,4,23,,3,5.36,16.080000000000002,0.0,16.08,Card
2766,34,2,4,32,,1,5.36,5.36,0.0,5.36,Card
2767,34,1,3,40,,1,2.94,2.94,0.0,2.94,Card
2768,34,2,9,19,,2,9.26,18.52,0.0,18.52,Card
2770,34,4,9,27,,3,9.11,27.33,0.0,27.33,Card
2772,34,5,9,21,,2,8.93,17.86,0.0,17.86,Card
2773,34,3,4,3,,1,5.64,5.64,0.0,5.64,Card
2776,34,4,5,6,,1,299.56,299.56,0.0,299.56,Card
2780,34,5,8,37,,6,7.49,44.94,0.0,44.94,Card
2781,34,1,10,4,,1,453.76,453.76,0.0,453.76,Card
2782,34,4,10,1,,1,443.41,443.41,0.0,443.41,Card
2783,34,4,10,14,,1,455.43,455.43,0.0,455.43,Card
2784,34,1,10,25,,1,450.53,450.53,0.0,450.53,Card
2785,34,3,3,11,,1,3.12,3.12,0.0,3.12,Card
2788,34,5,1,14,,1,2.48,2.48,0.0,2.48,Card
2790,34,4,5,32,,1,302.06,302.06,0.0,302.06,Card
2792,34,5,5,34,,1,295.71,295.71,0.0,295.71,Card
2794,34,3,3,21,,1,3.04,3.04,0.0,3.04,Card
2796,34,3,2,8,,4,3.29,13.16,0.0,13.16,Card
2798,34,5,10,12,,1,442.45,442.45,0.0,442.45,Card
2800,34,1,10,28,,1,450.37,450.37,0.0,450.37,Card
2801,34,4,4,37,,1,5.5,5.5,0.0,5.5,Card
2809,34,4,4,28,,2,5.57,11.14,0.0,11.14,Card
2810,34,3,8,9,,3,7.64,22.92,0.0,22.92,Card
2811,34,4,9,37,,4,8.91,35.64,0.0,35.64,Card
2812,34,2,10,20,,1,459.8,459.8,0.0,459.8,Card
2815,35,5,3,40,,1,2.98,2.98,0.0,2.98,Card
2816,35,3,5,18,,1,299.02,299.02,0.0,299.02,Card
2819,35,3,10,3,,1,455.01,455.01,0.0,455.01,Card
2820,35,4,3,19,,4,2.96,11.84,0.0,11.84,Card
2823,35,5,3,12,,3,2.98,8.94,0.0,8.94,Card
2824,35,3,8,20,,2,7.61,15.22,0.0,15.22,Card
2825,35,5,4,8,,2,5.42,10.84,0.0,10.84,Card
2826,35,3,9,17,,6,9.04,54.24,0.0,54.24,Card
2827,35,2,6,40,,1,177.79,177.79,0.0,177.79,Card
2829,35,5,2,33,,4,3.26,13.04,0.0,13.04,Card
2830,35,3,4,5,,2,5.52,11.04,0.0,11.04,Card
2832,35,5,8,17,,2,7.39,14.78,0.0,14.78,Card
2833,35,2,7,16,,3,25.0,75.0,0.0,75.0,Card
2835,35,3,7,11,,3,25.31,75.92999999999999,0.0,75.93,Card
2838,35,5,8,19,,1,7.15,7.15,0.0,7.15,Card
2839,35,2,10,15,,1,450.07,450.07,0.0,450.07,Card
2840,35,2,10,29,,1,456.27,456.27,0.0,456.27,Card
2841,35,4,5,20,,1,293.8,293.8,0.0,293.8,Card
2842,35,2,4,23,,1,5.64,5.64,0.0,5.64,Card
2843,35,4,8,1,,3,7.48,22.44,0.0,22.44,Card
2844,35,4,10,14,,1,443.66,443.66,0.0,443.66,Card
2847,35,2,9,25,,1,8.93,8.93,0.0,8.93,Card
2850,35,5,4,22,,3,5.46,16.38,0.0,16.38,Card
2851,35,5,3,31,,3,2.94,8.82,0.0,8.82,Card
2852,35,4,10,11,,1,463.01,463.01,0.0,463.01,Card
2853,35,5,2,19,,2,3.21,6.42,0.0,6.42,Card
2854,35,5,10,13,,1,448.26,448.26,0.0,448.26,Card
2857,35,5,2,9,,1,3.1,3.1,0.0,3.1,Card
2858,35,3,7,7,,3,25.09,75.27,0.0,75.27,Card
2859,35,3,8,4,,2,7.36,14.72,0.0,14.72,Card
2860,35,1,8,4,,5,7.44,37.2,0.0,37.2,Card
2861,35,4,4,28,,4,5.58,22.32,0.0,22.32,Card
2863,35,5,3,7,,1,2.96,2.96,0.0,2.96,Card
2864,35,4,6,4,,1,180.09,180.09,0.0,180.09,Card
2865,35,2,3,3,,3,3.02,9.06,0.0,9.06,Card
2866,35,4,6,32,,1,176.72,176.72,0.0,176.72,Card
2867,35,4,5,28,,1,301.5,301.5,0.0,301.5,Card
2869,35,5,10,1,,1,449.37,449.37,0.0,449.37,Card
2870,35,1,1,36,,2,2.57,5.14,0.0,5.14,Card
2872,35,1,5,7,,1,300.62,300.62,0.0,300.62,Card
2873,35,4,10,8,,1,447.27,447.27,0.0,447.27,Card
2880,36,1,1,40,,3,2.41,7.23,0.0,7.23,Card
2882,36,5,10,12,,1,455.2,455.2,0.0,455.2,Card
2884,36,4,3,20,,2,3.03,6.06,0.0,6.06,Card
2885,36,1,3,9,,3,2.98,8.94,0.0,8.94,Card
2887,36,4,4,16,,2,5.53,11.06,0.0,11.06,Card
2888,36,3,5,12,,1,298.35,298.35,0.0,298.35,Card
2890,36,2,3,16,,1,2.98,2.98,0.0,2.98,Card
2892,36,3,9,37,,1,9.26,9.26,0.0,9.26,Card
2893,36,1,9,11,,2,9.37,18.74,0.0,18.74,Card
2894,36,4,10,7,,1,444.33,444.33,0.0,444.33,Card
2895,36,4,1,40,,4,2.48,9.92,0.0,9.92,Card
2898,36,1,1,26,,5,2.44,12.2,0.0,12.2,Card
2899,36,4,2,36,,4,3.34,13.36,0.0,13.36,Card
2901,36,5,4,5,,1,5.37,5.37,0.0,5.37,Card
2902,36,4,7,34,,2,24.42,48.84,0.0,48.84,Card
2903,36,4,1,37,,1,2.47,2.47,0.0,2.47,Card
2905,36,5,1,40,,3,2.45,7.35,0.0,7.35,Card
2906,36,3,8,38,,4,7.56,30.24,0.0,30.24,Card
2907,36,4,10,29,,1,462.27,462.27,0.0,462.27,Card
2908,36,5,4,4,,1,5.3,5.3,0.0,5.3,Card
2909,36,4,8,5,,4,7.48,29.92,0.0,29.92,Card
2911,36,3,10,38,,1,436.22,436.22,0.0,436.22,Card
2912,36,4,8,6,,2,7.86,15.72,0.0,15.72,Card
2917,36,4,6,29,,1,175.27,175.27,0.0,175.27,Card
2919,36,3,3,2,,2,3.09,6.18,0.0,6.18,Card
2920,36,5,6,28,,1,172.99,172.99,0.0,172.99,Card
2922,36,1,7,7,,1,24.57,24.57,0.0,24.57,Card
2923,36,3,4,22,,1,5.53,5.53,0.0,5.53,Card
2924,36,3,8,36,,3,7.48,22.44,0.0,22.44,Card
2925,36,2,9,18,,1,9.28,9.28,0.0,9.28,Card
2929,36,5,2,36,,2,3.2,6.4,0.0,6.4,Card
2931,36,4,10,40,,1,433.85,433.85,0.0,433.85,Card
2934,36,5,8,38,,2,7.5,15.0,0.0,15.0,Card
2936,37,4,1,8,,2,2.45,4.9,0.0,4.9,Card
2938,37,1,1,7,,3,2.41,7.23,0.0,7.23,Card
2939,37,2,10,36,,1,434.44,434.44,0.0,434.44,Card
2940,37,3,2,9,,2,3.21,6.42,0.0,6.42,Card
2941,37,2,8,35,,2,7.47,14.94,0.0,14.94,Card
2942,37,3,8,21,,1,7.97,7.97,0.0,7.97,Card
2944,37,5,9,26,,2,9.27,18.54,0.0,18.54,Card
2945,37,3,4,9,,2,5.39,10.78,0.0,10.78,Card
2950,37,4,8,21,,4,7.28,29.12,0.0,29.12,Card
2951,37,5,10,37,,1,460.54,460.54,0.0,460.54,Card
2952,37,3,8,39,,3,7.65,22.950000000000003,0.0,22.95,Card
2953,37,4,8,10,,1,7.58,7.58,0.0,7.58,Card
2954,37,5,5,26,,1,307.73,307.73,0.0,307.73,Card
2955,37,2,8,34,,1,7.19,7.19,0.0,7.19,Card
2956,37,2,8,25,,2,7.41,14.82,0.0,14.82,Card
2962,37,3,10,32,,1,451.27,451.27,0.0,451.27,Card
2965,37,1,9,23,,1,9.05,9.05,0.0,9.05,Card
2966,37,4,10,2,,1,446.38,446.38,0.0,446.38,Card
2968,37,2,6,25,,1,184.89,184.89,0.0,184.89,Card
2969,37,5,7,5,,2,24.2,48.4,0.0,48.4,Card
2971,37,3,3,3,,5,3.01,15.05,0.0,15.05,Card
2972,37,3,3,12,,1,2.98,2.98,0.0,2.98,Card
2973,37,3,10,13,,1,452.49,452.49,0.0,452.49,Card
2974,37,2,1,17,,2,2.64,5.28,0.0,5.28,Card
2975,37,1,10,5,,1,444.89,444.89,0.0,444.89,Card
2976,37,3,2,12,,3,3.23,9.69,0.0,9.69,Card
2978,37,1,2,24,,3,3.17,9.51,0.0,9.51,Card
2979,37,3,10,31,,1,460.76,460.76,0.0,460.76,Card
2981,37,5,10,37,,1,456.26,456.26,0.0,456.26,Card
2982,37,3,8,37,,4,7.81,31.24,0.0,31.24,Card
2984,37,5,10,22,,1,452.06,452.06,0.0,452.06,Card
2985,37,1,3,25,,2,2.89,5.78,0.0,5.78,Card
2986,37,5,10,32,,1,444.81,444.81,0.0,444.81,Card
2987,37,5,6,32,,1,175.47,175.47,0.0,175.47,Card
2988,37,1,6,7,,1,180.9,180.9,0.0,180.9,Card
2990,37,1,1,30,,1,2.53,2.53,0.0,2.53,Card
2992,37,2,8,3,,7,7.52,52.64,0.0,52.64,Card
2993,37,2,10,2,,1,443.87,443.87,0.0,443.87,Card
2994,37,5,10,25,,1,457.62,457.62,0.0,457.62,Card
2995,37,1,4,15,,1,5.39,5.39,0.0,5.39,Card
2999,37,1,7,37,,1,25.17,25.17,0.0,25.17,Card
3002,37,2,10,30,,1,444.92,444.92,0.0,444.92,Card
3003,37,1,7,15,,3,24.84,74.52,0.0,74.52,Card
3004,37,5,9,30,,1,8.9,8.9,0.0,8.9,Card
3005,37,1,3,15,,1,2.94,2.94,0.0,2.94,Card
3006,37,5,7,3,,1,24.06,24.06,0.0,24.06,Card
3007,37,3,8,4,,4,7.54,30.16,0.0,30.16,Card
3008,37,1,1,8,,2,2.51,5.02,0.0,5.02,Card
3010,37,4,3,22,,5,2.84,14.2,0.0,14.2,Card
3011,37,4,6,9,,1,177.76,177.76,0.0,177.76,Card
3013,38,3,4,5,,1,5.54,5.54,0.0,5.54,Card
3015,38,4,4,1,,2,5.53,11.06,0.0,11.06,Card
3016,38,4,3,25,,5,2.99,14.95,0.0,14.95,Card
3018,38,1,6,21,,1,179.51,179.51,0.0,179.51,Card
3019,38,2,8,21,,2,7.64,15.28,0.0,15.28,Card
3021,38,2,1,20,,3,2.58,7.74,0.0,7.74,Card
3022,38,4,1,29,,2,2.49,4.98,0.0,4.98,Card
3024,38,4,8,20,,2,7.23,14.46,0.0,14.46,Card
3025,38,4,6,24,,1,178.02,178.02,0.0,178.02,Card
3026,38,4,1,4,,1,2.5,2.5,0.0,2.5,Card
3027,38,4,10,8,,1,453.16,453.16,0.0,453.16,Card
3032,38,5,3,35,,1,2.94,2.94,0.0,2.94,Card
3033,38,1,4,15,,1,5.5,5.5,0.0,5.5,Card
3034,38,2,3,11,,3,2.94,8.82,0.0,8.82,Card
3035,38,1,10,37,,1,445.75,445.75,0.0,445.75,Card
3036,38,1,6,28,,1,173.42,173.42,0.0,173.42,Card
3037,38,1,9,37,,3,8.96,26.880000000000003,0.0,26.88,Card
3038,38,1,3,15,,4,3.0,12.0,0.0,12.0,Card
3039,38,5,8,5,,1,7.57,7.57,0.0,7.57,Card
3042,38,1,10,38,,1,466.21,466.21,0.0,466.21,Card
3043,38,2,10,26,,1,445.84,445.84,0.0,445.84,Card
3044,38,2,6,23,,1,177.78,177.78,0.0,177.78,Card
3045,38,5,10,28,,1,461.45,461.45,0.0,461.45,Card
3046,38,1,9,26,,1,9.25,9.25,0.0,9.25,Card
3047,38,2,10,14,,1,434.67,434.67,0.0,434.67,Card
3048,38,3,3,39,,2,2.96,5.92,0.0,5.92,Card
3050,38,3,5,20,,1,295.59,295.59,0.0,295.59,Card
3054,38,2,9,1,,3,8.84,26.52,0.0,26.52,Card
3059,38,1,1,28,,2,2.52,5.04,0.0,5.04,Card
3060,38,2,10,33,,1,441.31,441.31,0.0,441.31,Card
3062,38,5,9,19,,2,8.98,17.96,0.0,17.96,Card
3064,38,4,6,17,,1,182.53,182.53,0.0,182.53,Card
3065,38,1,2,33,,3,3.28,9.84,0.0,9.84,Card
3066,38,1,3,36,,4,2.97,11.88,0.0,11.88,Card
3068,38,1,7,32,,2,24.78,49.56,0.0,49.56,Card
3072,38,1,2,38,,1,3.19,3.19,0.0,3.19,Card
3075,38,1,2,5,,1,3.12,3.12,0.0,3.12,Card
3076,38,5,4,19,,1,5.54,5.54,0.0,5.54,Card
3077,38,5,7,6,,1,24.3,24.3,0.0,24.3,Card
3079,38,5,10,24,,1,442.17,442.17,0.0,442.17,Card
3080,38,1,3,16,,3,2.94,8.82,0.0,8.82,Card
3081,38,2,8,19,,4,7.39,29.56,0.0,29.56,Card
3082,38,4,10,16,,1,458.74,458.74,0.0,458.74,Card
3083,38,3,10,13,,1,441.4,441.4,0.0,441.4,Card
3085,38,4,7,24,,2,25.47,50.94,0.0,50.94,Card
3088,38,5,2,37,,1,3.14,3.14,0.0,3.14,Card
3092,38,4,10,9,,1,454.54,454.54,0.0,454.54,Card
3094,38,3,9,18,,2,9.09,18.18,0.0,18.18,Card
3095,38,4,5,11,,1,303.27,303.27,0.0,303.27,Card
3096,38,1,8,9,,1,7.4,7.4,0.0,7.4,Card
3097,38,3,3,22,,1,3.01,3.01,0.0,3.01,Card
3100,38,2,5,29,,1,286.88,286.88,0.0,286.88,Card
3104,38,1,9,25,,1,9.29,9.29,0.0,9.29,Card
3105,38,1,10,22,,1,447.46,447.46,0.0,447.46,Card
3106,38,2,10,28,,1,452.05,452.05,0.0,452.05,Card
3107,38,5,1,19,,4,2.52,10.08,0.0,10.08,Card
3108,38,3,9,37,,1,8.8,8.8,0.0,8.8,Card
3109,38,3,3,1,,1,2.99,2.99,0.0,2.99,Card
3110,38,1,7,3,,1,25.11,25.11,0.0,25.11,Card
3112,38,5,10,4,,1,457.43,457.43,0.0,457.43,Card
3113,38,3,3,28,,1,3.08,3.08,0.0,3.08,Card
3114,38,3,6,10,,1,184.32,184.32,0.0,184.32,Card
3115,38,4,1,40,,1,2.49,2.49,0.0,2.49,Card
3118,38,3,5,23,,1,303.32,303.32,0.0,303.32,Card
3119,38,3,2,9,,1,3.25,3.25,0.0,3.25,Card
3121,38,5,8,23,,2,7.76,15.52,0.0,15.52,Card
3125,38,4,9,31,,3,9.05,27.15,0.0,27.15,Card
3126,39,5,8,9,,3,7.42,22.26,0.0,22.26,Card
3127,39,2,10,32,,1,458.4,458.4,0.0,458.4,Card
3129,39,1,9,14,,1,9.02,9.02,0.0,9.02,Card
3133,39,5,8,20,,1,7.85,7.85,0.0,7.85,Card
3134,39,5,3,24,,2,2.97,5.94,0.0,5.94,Card
3135,39,3,4,3,,3,5.41,16.23,0.0,16.23,Card
3139,39,4,6,33,,1,182.25,182.25,0.0,182.25,Card
3142,39,4,8,24,,2,7.49,14.98,0.0,14.98,Card
3145,39,4,6,7,,1,179.7,179.7,0.0,179.7,Card
3146,39,1,9,30,,2,8.66,17.32,0.0,17.32,Card
3149,39,2,2,38,,1,3.22,3.22,0.0,3.22,Card
3150,39,3,9,5,,3,8.68,26.04,0.0,26.04,Card
3151,39,5,10,24,,1,456.97,456.97,0.0,456.97,Card
3152,39,3,10,13,,1,447.56,447.56,0.0,447.56,Card
3153,39,2,10,39,,1,450.35,450.35,0.0,450.35,Card
3154,39,2,10,30,,1,440.09,440.09,0.0,440.09,Card
3156,39,3,10,24,,1,445.75,445.75,0.0,445.75,Card
3157,39,1,3,28,,1,2.95,2.95,0.0,2.95,Card
3158,39,3,7,22,,2,25.5,51.0,0.0,51.0,Card
